# Origin
-194,95,0

# DataFormat
1

# PlatformNumber
1

# DataKind
wind [m/s]

# FlagLocationFixed
1

# Data
-100.0,-100.0,-5.0,11.7104,-8.5207,-3.3285
-100.0,-100.0,0.0,2.9296,-1.7126,15.7820
-100.0,-100.0,5.0,25.4846,-6.2751,-4.0924
-100.0,-100.0,10.0,-28.3461,-12.8156,-17.1045
-100.0,-100.0,15.0,9.3841,-16.2469,37.7606
-100.0,-100.0,20.0,20.5546,19.4538,34.0973
-100.0,-95.0,-5.0,-6.6471,-5.9929,41.0976
-100.0,-95.0,0.0,19.1217,-32.4915,-20.8245
-100.0,-95.0,5.0,-7.9135,14.8666,-3.3549
-100.0,-95.0,10.0,20.4473,0.0442,2.4252
-100.0,-95.0,15.0,14.6237,-26.1935,35.8999
-100.0,-95.0,20.0,-25.4128,-1.7700,21.3109
-100.0,-90.0,-5.0,-14.0858,-30.5680,-26.2585
-100.0,-90.0,0.0,-6.6748,-19.1032,3.6081
-100.0,-90.0,5.0,0.5318,8.1833,-11.2788
-100.0,-90.0,10.0,44.2504,-1.5708,-4.5678
-100.0,-90.0,15.0,14.0895,0.2125,-4.4451
-100.0,-90.0,20.0,3.7306,10.8236,-15.3225
-100.0,-85.0,-5.0,25.5421,-7.1462,-10.3910
-100.0,-85.0,0.0,7.3191,-5.9250,-4.1067
-100.0,-85.0,5.0,-31.6215,2.7779,4.9586
-100.0,-85.0,10.0,1.6953,-7.2474,2.6938
-100.0,-85.0,15.0,0.9974,-6.9989,0.9209
-100.0,-85.0,20.0,-1.6999,25.8643,20.7252
-100.0,-80.0,-5.0,-25.9448,29.1376,-9.9619
-100.0,-80.0,0.0,-0.9113,4.3597,10.5446
-100.0,-80.0,5.0,-36.2188,27.9980,-6.3746
-100.0,-80.0,10.0,0.4902,29.2215,1.6951
-100.0,-80.0,15.0,-6.7300,-9.5389,-2.9499
-100.0,-80.0,20.0,-8.2703,-6.1035,3.2413
-100.0,-75.0,-5.0,34.6158,-3.0516,2.5714
